"cluster","u","v","duracion_sim_continua","duracion_sim_meses","severidad_sim"
1,0.33717640503047,0.19945898295212,4.51403355147901,5,2.8091006255194
1,0.982799488738157,0.987470383545816,20.1590141876365,20,27.6581492027428
1,0.401435605156605,0.264324939505126,4.99964585062727,5,3.24571074527435
1,0.535950518056817,0.357006546325496,6.12300298944639,6,3.8971728539653
1,0.21901085386181,0.34132000308774,3.64405512162739,4,3.78303069032367
1,0.697383064337216,0.622514145673887,7.88560300765146,8,6.35649806772688
1,0.442166741072228,0.405247256853898,5.32070324639104,5,4.26202588056756
1,0.74418248262029,0.371162172571914,8.56264119387885,9,4.00193958050942
1,0.470614477056459,0.380324805114786,5.55342956219901,6,4.07071995814029
1,0.0685314720616218,0.256252985770504,2.3589290782484,2,3.19096767826308
1,0.938253976399413,0.841709392748634,14.399781995838,14,10.6507460970522
1,0.755880276294757,0.642180111594838,8.75077221517542,9,6.60611141854133
1,0.23784008304888,0.162017895289405,3.78385193538703,4,2.55587543431134
1,0.950539327018927,0.946907193795851,15.3566836664428,15,17.0399584221182
1,0.640035131828522,0.867735591676544,7.1801379206277,7,11.6169648043165
1,0.575408674680052,0.528518610986001,6.49761968061751,6,5.3305519115414
1,0.529276487774868,0.377047915995589,6.06217536272043,6,4.04603569359959
1,0.6546878654134,0.658242996886624,7.34992257699323,7,6.82154495748201
1,0.322715969520368,0.473913057403052,4.40709180497573,4,4.82787342605031
1,0.108247546182116,0.0651123067474257,2.75320978224654,3,1.83319159901857
1,0.488539346256613,0.55354833150522,5.70438052308611,6,5.5810289634202
1,0.434816078181443,0.344870494593026,5.26178794278422,5,3.80869365334315
1,0.632576890287702,0.763841403427483,7.09610665990877,7,8.60304352581392
1,0.508801565863463,0.298808769162323,5.87959380761391,6,3.4823999018856
1,0.607386967380731,0.699623516314609,6.82309459207271,7,7.43330923645208
1,0.0922191356955653,0.224065979318704,2.60304775193219,3,2.97420228939268
1,0.276628812292817,0.375782141196966,4.06884029206609,4,4.03652117137209
1,0.216797022844559,0.342568475088272,3.62751593950672,4,3.79204031831235
1,0.980173851991941,0.971216103093308,19.4874797901486,19,21.2130007874962
1,0.183392900736787,0.132509748015394,3.37416944012487,3,2.35111629946735
1,0.21596756834804,0.177367216696082,3.62131275152994,4,2.66024413129371
1,0.0290638110552855,0.00676950485292588,1.82857921205974,2,1.0918065665646
1,0.785758872348766,0.868002974501826,9.27525912082536,9,11.6280256761323
1,0.860215085037125,0.93378929044092,10.9989169288873,11,15.6445830636387
1,0.565466529188209,0.604047404533346,6.40064223836611,6,6.13474349156169
1,0.40449250381708,0.303590796190274,5.02331584276259,5,3.51566555249844
1,0.305844081545191,0.587096207743955,4.28295300867262,4,5.94085530405931
1,0.129379994639424,0.126758945006523,2.93882342715668,3,2.31029217981431
1,0.754961676245268,0.47663080977378,8.73567897139584,9,4.85165427690109
1,0.658050306984361,0.661361677270433,7.3898103832002,7,6.86467655952784
1,0.802771011758896,0.550620954453439,9.60783284958529,10,5.55099347177708
1,0.413776052960977,0.350045779921737,5.09559421026132,5,3.84628064790043
1,0.051310307428204,0.0659095788514351,2.1552744585035,2,1.8401060515893
1,0.118123964951307,0.12075446973968,2.84144502664707,3,2.26723586612955
1,0.397649072084504,0.405399513813763,4.97041068307294,5,4.26321338572381
1,0.34580156646661,0.285622203014346,4.57813243885076,5,3.39127016662116
1,0.838908472085248,0.885208358384241,10.4237591004784,10,12.4011523413616
1,0.1548159272337,0.283263054650338,3.14920008956245,3,3.37505500739253
1,0.440912640242497,0.458768952732366,5.31061902605852,5,4.69747786105917
1,0.647908229848322,0.779982688220225,7.27056658483856,7,8.95560171851477
1,0.0516321187567598,0.125441458995371,2.1593705361262,2,2.30088153299374
1,0.615160275282362,0.49758398850859,6.90565440709076,7,5.03911138579919
1,0.245751115433395,0.183364925817423,3.84221432355019,4,2.70077690890232
1,0.316807228012827,0.393967477280012,4.36355116587285,4,4.17464300538443
1,0.131286439198714,0.106909410921795,2.95502406298455,3,2.1659813767135
1,0.140504327895016,0.317020440734957,3.03228714186477,3,3.60978657492988
1,0.264991766317233,0.101251483713187,3.9835731371959,4,2.12363718524319
1,0.181945653015708,0.0995968916723837,3.36299413620794,3,2.11114060324535
1,0.652297517147116,0.683394377413057,7.32178229410594,7,7.1826723921693
1,0.410863504161656,0.628288746260603,5.07285270656871,5,6.42828000081519
1,0.584774208314442,0.623954769959834,6.59071999024265,7,6.37429276171377
1,0.803895953102271,0.630168784361261,9.63083940143721,10,6.45191437892669
1,0.539234454562435,0.657149665659523,6.15318488746711,6,6.80652887342524
1,0.806476946960608,0.753372974445589,9.68413715343906,10,8.38898318987219
1,0.477991424347409,0.452022411617801,5.61512050287264,6,4.64049344975325
1,0.981649572903452,0.978803122579612,19.8520672305516,20,23.4756337726185
1,0.205725996128141,0.322591159258866,3.54440153975166,4,3.64914882505735
1,0.521089349995198,0.499596213271782,5.98845851505498,6,5.05751628685887
1,0.496718624949218,0.594717050987122,5.77449373826889,6,6.02694324848821
1,0.470468262354545,0.298972769682496,5.55221320572099,6,3.48353923196102
1,0.792729787902921,0.74949723569033,9.40818484684701,9,8.31238927369345
1,0.549342739591705,0.480445097243466,6.24716471519332,6,4.88522885399973
1,0.236563250234865,0.109514166935442,3.77441446286907,4,2.1852719026803
1,0.817567820585181,0.844089308367725,9.92172880792301,10,10.7310516064275
1,0.511624973432412,0.541125061556805,5.90442573152018,6,5.45494022199582
1,0.520041170857526,0.406482749817697,5.97909092347657,6,4.27168471207499
1,0.0847568986986161,0.0708444766471711,2.52949291742776,3,1.88230817945983
1,0.344142804974172,0.435593052341918,4.56578485940442,5,4.50437958068177
1,0.700954444349302,0.763153360756521,7.93358376883498,8,8.58864288209415
1,0.540161625408066,0.554537724147961,6.16173625745226,6,5.59122235763537
1,0.274940590515497,0.225193752439711,4.05647529002612,4,2.98177123918303
1,0.67367520237936,0.692303550138059,7.58004485334363,8,7.3184138765296
1,0.983133994529933,0.982239130065389,20.2525136187956,20,24.8401293570536
